"scaffold","missing.filter","mask.filter","num.windows","perc.orig.windows"
"NC_050080.1",11,4,2,0.000485908649173955
"NC_050081.1",11,4,4,0.000999250562078441
"NC_050082.1",11,4,1,0.000301204819277108
"NC_050083.1",11,4,0,0
"NC_050084.1",11,4,0,0
"NC_050085.1",11,4,2,0.000844951415293621
"NC_050086.2",11,4,0,0
"NC_050087.2",11,4,0,0
"NC_050088.1",11,4,1,0.000530222693531283
"NC_050089.1",11,4,0,0
"NC_050090.1",11,4,1,0.000580383052814858
"NC_050091.1",11,4,1,0.000589622641509434
"NC_050092.1",11,4,0,0
"NC_050093.1",11,4,0,0
"NC_050094.1",11,4,1,0.000613496932515337
"NC_050095.1",11,4,4,0.00593471810089021
"NC_050068.2",11,5,9,0.000253907352028438
"NC_050069.1",11,5,7,0.000256682923251806
"NC_050070.1",11,5,5,0.00023566008389499
"NC_050071.1",11,5,4,0.000272981641984577
"NC_050072.1",11,5,3,0.000218070800319837
"NC_050073.1",11,5,5,0.000381300999008617
"NC_050074.1",11,5,1,7.83392087739914e-05
"NC_050075.1",11,5,1,9.14913083257091e-05
"NC_050076.1",11,5,0,0
"NC_050077.1",11,5,2,0.000231267345050879
"NC_050078.2",11,5,0,0
"NC_050079.1",11,5,0,0
"NC_050080.1",11,5,0,0
"NC_050081.1",11,5,1,0.00024981264051961
"NC_050082.1",11,5,1,0.000301204819277108
"NC_050083.1",11,5,0,0
"NC_050084.1",11,5,0,0
"NC_050085.1",11,5,0,0
"NC_050086.2",11,5,0,0
"NC_050087.2",11,5,0,0
"NC_050088.1",11,5,1,0.000530222693531283
"NC_050089.1",11,5,0,0
"NC_050090.1",11,5,0,0
"NC_050091.1",11,5,0,0
"NC_050092.1",11,5,0,0
"NC_050093.1",11,5,0,0
"NC_050094.1",11,5,1,0.000613496932515337
"NC_050095.1",11,5,1,0.00148367952522255
"NC_050068.2",11,6,6,0.000169271568018958
"NC_050069.1",11,6,4,0.000146675956143889
"NC_050070.1",11,6,4,0.000188528067115992
"NC_050071.1",11,6,2,0.000136490820992288
"NC_050072.1",11,6,2,0.000145380533546558
"NC_050073.1",11,6,2,0.000152520399603447
"NC_050074.1",11,6,1,7.83392087739914e-05
"NC_050075.1",11,6,0,0
"NC_050076.1",11,6,0,0
"NC_050077.1",11,6,2,0.000231267345050879
"NC_050078.2",11,6,0,0
"NC_050079.1",11,6,0,0
"NC_050080.1",11,6,0,0
"NC_050081.1",11,6,0,0
"NC_050082.1",11,6,1,0.000301204819277108
"NC_050083.1",11,6,0,0
"NC_050084.1",11,6,0,0
"NC_050085.1",11,6,0,0
"NC_050086.2",11,6,0,0
"NC_050087.2",11,6,0,0
"NC_050088.1",11,6,0,0
"NC_050089.1",11,6,0,0
"NC_050090.1",11,6,0,0
"NC_050091.1",11,6,0,0
"NC_050092.1",11,6,0,0
"NC_050093.1",11,6,0,0
"NC_050094.1",11,6,0,0
"NC_050095.1",11,6,1,0.00148367952522255
"NC_050068.2",11,7,4,0.000112847712012639
"NC_050069.1",11,7,3,0.000110006967107917
"NC_050070.1",11,7,2,9.42640335579959e-05
"NC_050071.1",11,7,1,6.82454104961441e-05
"NC_050072.1",11,7,0,0
"NC_050073.1",11,7,2,0.000152520399603447
"NC_050074.1",11,7,0,0
"NC_050075.1",11,7,0,0
"NC_050076.1",11,7,0,0
"NC_050077.1",11,7,1,0.000115633672525439
"NC_050078.2",11,7,0,0
"NC_050079.1",11,7,0,0
"NC_050080.1",11,7,0,0
"NC_050081.1",11,7,0,0
"NC_050082.1",11,7,1,0.000301204819277108
"NC_050083.1",11,7,0,0
"NC_050084.1",11,7,0,0
"NC_050085.1",11,7,0,0
"NC_050086.2",11,7,0,0
"NC_050087.2",11,7,0,0
"NC_050088.1",11,7,0,0
"NC_050089.1",11,7,0,0
"NC_050090.1",11,7,0,0
"NC_050091.1",11,7,0,0
"NC_050092.1",11,7,0,0
"NC_050093.1",11,7,0,0
"NC_050094.1",11,7,0,0
"NC_050095.1",11,7,1,0.00148367952522255
"NC_050068.2",11,8,2,5.64238560063195e-05
"NC_050069.1",11,8,0,0
"NC_050070.1",11,8,2,9.42640335579959e-05
"NC_050071.1",11,8,0,0
"NC_050072.1",11,8,0,0
"NC_050073.1",11,8,1,7.62601998017235e-05
"NC_050074.1",11,8,0,0
"NC_050075.1",11,8,0,0
"NC_050076.1",11,8,0,0
"NC_050077.1",11,8,0,0
"NC_050078.2",11,8,0,0
"NC_050079.1",11,8,0,0
"NC_050080.1",11,8,0,0
"NC_050081.1",11,8,0,0
"NC_050082.1",11,8,1,0.000301204819277108
"NC_050083.1",11,8,0,0
"NC_050084.1",11,8,0,0
"NC_050085.1",11,8,0,0
"NC_050086.2",11,8,0,0
"NC_050087.2",11,8,0,0
"NC_050088.1",11,8,0,0
"NC_050089.1",11,8,0,0
"NC_050090.1",11,8,0,0
"NC_050091.1",11,8,0,0
"NC_050092.1",11,8,0,0
"NC_050093.1",11,8,0,0
"NC_050094.1",11,8,0,0
"NC_050095.1",11,8,1,0.00148367952522255
"NC_050068.2",11,9,1,2.82119280031597e-05
"NC_050069.1",11,9,0,0
"NC_050070.1",11,9,0,0
"NC_050071.1",11,9,0,0
"NC_050072.1",11,9,0,0
"NC_050073.1",11,9,1,7.62601998017235e-05
"NC_050074.1",11,9,0,0
"NC_050075.1",11,9,0,0
"NC_050076.1",11,9,0,0
"NC_050077.1",11,9,0,0
"NC_050078.2",11,9,0,0
"NC_050079.1",11,9,0,0
"NC_050080.1",11,9,0,0
"NC_050081.1",11,9,0,0
"NC_050082.1",11,9,0,0
"NC_050083.1",11,9,0,0
"NC_050084.1",11,9,0,0
"NC_050085.1",11,9,0,0
"NC_050086.2",11,9,0,0
"NC_050087.2",11,9,0,0
"NC_050088.1",11,9,0,0
"NC_050089.1",11,9,0,0
"NC_050090.1",11,9,0,0
"NC_050091.1",11,9,0,0
"NC_050092.1",11,9,0,0
"NC_050093.1",11,9,0,0
"NC_050094.1",11,9,0,0
"NC_050095.1",11,9,0,0
"NC_050068.2",11,10,0,0
"NC_050069.1",11,10,0,0
"NC_050070.1",11,10,0,0
"NC_050071.1",11,10,0,0
"NC_050072.1",11,10,0,0
"NC_050073.1",11,10,0,0
"NC_050074.1",11,10,0,0
"NC_050075.1",11,10,0,0
"NC_050076.1",11,10,0,0
"NC_050077.1",11,10,0,0
"NC_050078.2",11,10,0,0
"NC_050079.1",11,10,0,0
"NC_050080.1",11,10,0,0
"NC_050081.1",11,10,0,0
"NC_050082.1",11,10,0,0
"NC_050083.1",11,10,0,0
"NC_050084.1",11,10,0,0
"NC_050085.1",11,10,0,0
"NC_050086.2",11,10,0,0
"NC_050087.2",11,10,0,0
"NC_050088.1",11,10,0,0
"NC_050089.1",11,10,0,0
"NC_050090.1",11,10,0,0
"NC_050091.1",11,10,0,0
"NC_050092.1",11,10,0,0
"NC_050093.1",11,10,0,0
"NC_050094.1",11,10,0,0
"NC_050095.1",11,10,0,0
"NC_050068.2",11,11,0,0
"NC_050069.1",11,11,0,0
"NC_050070.1",11,11,0,0
"NC_050071.1",11,11,0,0
"NC_050072.1",11,11,0,0
"NC_050073.1",11,11,0,0
"NC_050074.1",11,11,0,0
"NC_050075.1",11,11,0,0
"NC_050076.1",11,11,0,0
"NC_050077.1",11,11,0,0
"NC_050078.2",11,11,0,0
"NC_050079.1",11,11,0,0
"NC_050080.1",11,11,0,0
"NC_050081.1",11,11,0,0
"NC_050082.1",11,11,0,0
"NC_050083.1",11,11,0,0
"NC_050084.1",11,11,0,0
"NC_050085.1",11,11,0,0
"NC_050086.2",11,11,0,0
"NC_050087.2",11,11,0,0
"NC_050088.1",11,11,0,0
"NC_050089.1",11,11,0,0
"NC_050090.1",11,11,0,0
"NC_050091.1",11,11,0,0
"NC_050092.1",11,11,0,0
"NC_050093.1",11,11,0,0
"NC_050094.1",11,11,0,0
"NC_050095.1",11,11,0,0
